img_name,label_text,x_diff,x_left,x_pixels,y_diff,y_pixels,y_top,label,x_right,y_btm,img_path,x_center,y_center,x_center_scaled,y_center_scaled,width_scaled,height_scaled
1005-2021_03_20_212140.jpg,car,13,177,320,15,240,82,1,190,97,LTAdatasets/1005/annotate/1005-2021_03_20_212140.jpg,183.5,89.5,0.5734375,0.3729166666666667,0.040625,0.0625
1005-2021_03_20_213701.jpg,car,23,155,320,25,240,127,1,178,152,LTAdatasets/1005/annotate/1005-2021_03_20_213701.jpg,166.5,139.5,0.5203125,0.58125,0.071875,0.10416666666666667
1005-2021_03_20_213701.jpg,car,52,39,320,28,240,177,1,91,205,LTAdatasets/1005/annotate/1005-2021_03_20_213701.jpg,65.0,191.0,0.203125,0.7958333333333333,0.1625,0.11666666666666667
1005-2021_03_20_213701.jpg,car,33,1,320,20,240,139,1,34,159,LTAdatasets/1005/annotate/1005-2021_03_20_213701.jpg,17.5,149.0,0.0546875,0.6208333333333333,0.103125,0.08333333333333333
1005-2021_03_20_213701.jpg,car,12,180,320,10,240,83,1,192,93,LTAdatasets/1005/annotate/1005-2021_03_20_213701.jpg,186.0,88.0,0.58125,0.36666666666666664,0.0375,0.041666666666666664
1005-2021_03_20_211300.jpg,car,23,178,320,21,240,167,1,201,188,LTAdatasets/1005/annotate/1005-2021_03_20_211300.jpg,189.5,177.5,0.5921875,0.7395833333333334,0.071875,0.0875
1005-2021_03_20_211300.jpg,car,17,199,320,17,240,105,1,216,122,LTAdatasets/1005/annotate/1005-2021_03_20_211300.jpg,207.5,113.5,0.6484375,0.47291666666666665,0.053125,0.07083333333333333
1005-2021_03_20_211300.jpg,car,19,142,320,18,240,108,1,161,126,LTAdatasets/1005/annotate/1005-2021_03_20_211300.jpg,151.5,117.0,0.4734375,0.4875,0.059375,0.075
1005-2021_03_20_070716.jpg,car,27,21,320,11,240,119,1,48,130,LTAdatasets/1005/annotate/1005-2021_03_20_070716.jpg,34.5,124.5,0.1078125,0.51875,0.084375,0.04583333333333333
1005-2021_03_20_070716.jpg,bus,47,38,320,24,240,89,5,85,113,LTAdatasets/1005/annotate/1005-2021_03_20_070716.jpg,61.5,101.0,0.1921875,0.42083333333333334,0.146875,0.1
1005-2021_03_20_064855.jpg,lorry_truck,26,40,320,12,240,100,2,66,112,LTAdatasets/1005/annotate/1005-2021_03_20_064855.jpg,53.0,106.0,0.165625,0.44166666666666665,0.08125,0.05
1005-2021_03_20_064855.jpg,car,16,129,320,9,240,79,1,145,88,LTAdatasets/1005/annotate/1005-2021_03_20_064855.jpg,137.0,83.5,0.428125,0.34791666666666665,0.05,0.0375
1005-2021_03_20_193635.jpg,van,23,140,320,22,240,100,3,163,122,LTAdatasets/1005/annotate/1005-2021_03_20_193635.jpg,151.5,111.0,0.4734375,0.4625,0.071875,0.09166666666666666
1005-2021_03_20_193635.jpg,car,11,211,320,16,240,91,1,222,107,LTAdatasets/1005/annotate/1005-2021_03_20_193635.jpg,216.5,99.0,0.6765625,0.4125,0.034375,0.06666666666666667
1005-2021_03_20_193635.jpg,car,28,48,320,14,240,120,1,76,134,LTAdatasets/1005/annotate/1005-2021_03_20_193635.jpg,62.0,127.0,0.19375,0.5291666666666667,0.0875,0.058333333333333334
1005-2021_03_20_193635.jpg,car,15,109,320,10,240,87,1,124,97,LTAdatasets/1005/annotate/1005-2021_03_20_193635.jpg,116.5,92.0,0.3640625,0.38333333333333336,0.046875,0.041666666666666664
1005-2021_03_20_190634.jpg,lorry_truck,21,203,320,38,240,95,2,224,133,LTAdatasets/1005/annotate/1005-2021_03_20_190634.jpg,213.5,114.0,0.6671875,0.475,0.065625,0.15833333333333333
1005-2021_03_20_190634.jpg,car,12,203,320,12,240,81,1,215,93,LTAdatasets/1005/annotate/1005-2021_03_20_190634.jpg,209.0,87.0,0.653125,0.3625,0.0375,0.05
1005-2021_03_20_190634.jpg,car,27,138,320,29,240,143,1,165,172,LTAdatasets/1005/annotate/1005-2021_03_20_190634.jpg,151.5,157.5,0.4734375,0.65625,0.084375,0.12083333333333333
1005-2021_03_20_190634.jpg,bike,7,228,320,6,240,81,4,235,87,LTAdatasets/1005/annotate/1005-2021_03_20_190634.jpg,231.5,84.0,0.7234375,0.35,0.021875,0.025
1005-2021_03_20_190634.jpg,lorry_truck,19,140,320,12,240,64,2,159,76,LTAdatasets/1005/annotate/1005-2021_03_20_190634.jpg,149.5,70.0,0.4671875,0.2916666666666667,0.059375,0.05
1005-2021_03_20_063354.jpg,car,16,205,320,23,240,98,1,221,121,LTAdatasets/1005/annotate/1005-2021_03_20_063354.jpg,213.0,109.5,0.665625,0.45625,0.05,0.09583333333333334
1005-2021_03_20_063354.jpg,lorry_truck,33,3,320,24,240,105,2,36,129,LTAdatasets/1005/annotate/1005-2021_03_20_063354.jpg,19.5,117.0,0.0609375,0.4875,0.103125,0.1
1005-2021_03_20_063354.jpg,car,20,115,320,8,240,85,1,135,93,LTAdatasets/1005/annotate/1005-2021_03_20_063354.jpg,125.0,89.0,0.390625,0.37083333333333335,0.0625,0.03333333333333333
1005-2021_03_20_094305.jpg,car,28,9,320,15,240,141,1,37,156,LTAdatasets/1005/annotate/1005-2021_03_20_094305.jpg,23.0,148.5,0.071875,0.61875,0.0875,0.0625
1005-2021_03_20_094305.jpg,car,11,205,320,9,240,80,1,216,89,LTAdatasets/1005/annotate/1005-2021_03_20_094305.jpg,210.5,84.5,0.6578125,0.35208333333333336,0.034375,0.0375
1005-2021_03_20_094305.jpg,car,12,82,320,10,240,90,1,94,100,LTAdatasets/1005/annotate/1005-2021_03_20_094305.jpg,88.0,95.0,0.275,0.3958333333333333,0.0375,0.041666666666666664
1005-2021_03_20_094305.jpg,car,9,132,320,9,240,80,1,141,89,LTAdatasets/1005/annotate/1005-2021_03_20_094305.jpg,136.5,84.5,0.4265625,0.35208333333333336,0.028125,0.0375
1005-2021_03_20_193415.jpg,car,37,124,320,28,240,158,1,161,186,LTAdatasets/1005/annotate/1005-2021_03_20_193415.jpg,142.5,172.0,0.4453125,0.7166666666666667,0.115625,0.11666666666666667
1005-2021_03_20_193415.jpg,car,13,195,320,13,240,86,1,208,99,LTAdatasets/1005/annotate/1005-2021_03_20_193415.jpg,201.5,92.5,0.6296875,0.3854166666666667,0.040625,0.05416666666666667
1005-2021_03_20_193415.jpg,car,8,223,320,8,240,76,1,231,84,LTAdatasets/1005/annotate/1005-2021_03_20_193415.jpg,227.0,80.0,0.709375,0.3333333333333333,0.025,0.03333333333333333
1005-2021_03_20_193415.jpg,car,10,162,320,6,240,72,1,172,78,LTAdatasets/1005/annotate/1005-2021_03_20_193415.jpg,167.0,75.0,0.521875,0.3125,0.03125,0.025
1005-2021_03_20_220643.jpg,car,10,196,320,11,240,71,1,206,82,LTAdatasets/1005/annotate/1005-2021_03_20_220643.jpg,201.0,76.5,0.628125,0.31875,0.03125,0.04583333333333333
1005-2021_03_20_220643.jpg,car,11,212,320,10,240,74,1,223,84,LTAdatasets/1005/annotate/1005-2021_03_20_220643.jpg,217.5,79.0,0.6796875,0.32916666666666666,0.034375,0.041666666666666664
1005-2021_03_20_191234.jpg,car,13,223,320,6,240,78,1,236,84,LTAdatasets/1005/annotate/1005-2021_03_20_191234.jpg,229.5,81.0,0.7171875,0.3375,0.040625,0.025
1005-2021_03_20_191234.jpg,car,10,130,320,10,240,77,1,140,87,LTAdatasets/1005/annotate/1005-2021_03_20_191234.jpg,135.0,82.0,0.421875,0.3416666666666667,0.03125,0.041666666666666664
1005-2021_03_20_191234.jpg,car,11,156,320,9,240,74,1,167,83,LTAdatasets/1005/annotate/1005-2021_03_20_191234.jpg,161.5,78.5,0.5046875,0.32708333333333334,0.034375,0.0375
1005-2021_03_20_090702.jpg,lorry_truck,32,168,320,51,240,133,2,200,184,LTAdatasets/1005/annotate/1005-2021_03_20_090702.jpg,184.0,158.5,0.575,0.6604166666666667,0.1,0.2125
1005-2021_03_20_090702.jpg,van,23,69,320,14,240,96,3,92,110,LTAdatasets/1005/annotate/1005-2021_03_20_090702.jpg,80.5,103.0,0.2515625,0.42916666666666664,0.071875,0.058333333333333334
1005-2021_03_20_090702.jpg,car,18,116,320,7,240,93,1,134,100,LTAdatasets/1005/annotate/1005-2021_03_20_090702.jpg,125.0,96.5,0.390625,0.40208333333333335,0.05625,0.029166666666666667
1005-2021_03_20_090702.jpg,bike,8,224,320,7,240,71,4,232,78,LTAdatasets/1005/annotate/1005-2021_03_20_090702.jpg,228.0,74.5,0.7125,0.3104166666666667,0.025,0.029166666666666667
1005-2021_03_20_090702.jpg,car,11,201,320,9,240,79,1,212,88,LTAdatasets/1005/annotate/1005-2021_03_20_090702.jpg,206.5,83.5,0.6453125,0.34791666666666665,0.034375,0.0375
1005-2021_03_20_195136.jpg,car,7,210,320,8,240,76,1,217,84,LTAdatasets/1005/annotate/1005-2021_03_20_195136.jpg,213.5,80.0,0.6671875,0.3333333333333333,0.021875,0.03333333333333333
1005-2021_03_20_215222.jpg,car,33,136,320,31,240,138,1,169,169,LTAdatasets/1005/annotate/1005-2021_03_20_215222.jpg,152.5,153.5,0.4765625,0.6395833333333333,0.103125,0.12916666666666668
1005-2021_03_20_215222.jpg,car,47,35,320,29,240,179,1,82,208,LTAdatasets/1005/annotate/1005-2021_03_20_215222.jpg,58.5,193.5,0.1828125,0.80625,0.146875,0.12083333333333333
1005-2021_03_20_215222.jpg,car,10,223,320,11,240,81,1,233,92,LTAdatasets/1005/annotate/1005-2021_03_20_215222.jpg,228.0,86.5,0.7125,0.36041666666666666,0.03125,0.04583333333333333
1005-2021_03_20_215222.jpg,car,15,114,320,11,240,84,1,129,95,LTAdatasets/1005/annotate/1005-2021_03_20_215222.jpg,121.5,89.5,0.3796875,0.3729166666666667,0.046875,0.04583333333333333
1005-2021_03_20_182752.jpg,car,26,39,320,12,240,113,1,65,125,LTAdatasets/1005/annotate/1005-2021_03_20_182752.jpg,52.0,119.0,0.1625,0.49583333333333335,0.08125,0.05
1005-2021_03_20_182752.jpg,car,11,141,320,9,240,82,1,152,91,LTAdatasets/1005/annotate/1005-2021_03_20_182752.jpg,146.5,86.5,0.4578125,0.36041666666666666,0.034375,0.0375
1005-2021_03_20_182752.jpg,car,8,223,320,13,240,78,1,231,91,LTAdatasets/1005/annotate/1005-2021_03_20_182752.jpg,227.0,84.5,0.709375,0.35208333333333336,0.025,0.05416666666666667
1005-2021_03_20_182752.jpg,car,9,207,320,9,240,74,1,216,83,LTAdatasets/1005/annotate/1005-2021_03_20_182752.jpg,211.5,78.5,0.6609375,0.32708333333333334,0.028125,0.0375
1005-2021_03_20_182752.jpg,lorry_truck,42,20,320,13,240,97,2,62,110,LTAdatasets/1005/annotate/1005-2021_03_20_182752.jpg,41.0,103.5,0.128125,0.43125,0.13125,0.05416666666666667
1005-2021_03_20_182752.jpg,car,9,133,320,8,240,77,1,142,85,LTAdatasets/1005/annotate/1005-2021_03_20_182752.jpg,137.5,81.0,0.4296875,0.3375,0.028125,0.03333333333333333
1005-2021_03_20_211900.jpg,car,18,191,320,26,240,134,1,209,160,LTAdatasets/1005/annotate/1005-2021_03_20_211900.jpg,200.0,147.0,0.625,0.6125,0.05625,0.10833333333333334
1005-2021_03_20_211900.jpg,van,22,167,320,20,240,113,3,189,133,LTAdatasets/1005/annotate/1005-2021_03_20_211900.jpg,178.0,123.0,0.55625,0.5125,0.06875,0.08333333333333333
1005-2021_03_20_211900.jpg,van,15,186,320,20,240,93,3,201,113,LTAdatasets/1005/annotate/1005-2021_03_20_211900.jpg,193.5,103.0,0.6046875,0.42916666666666664,0.046875,0.08333333333333333
1005-2021_03_20_211900.jpg,car,18,155,320,15,240,97,1,173,112,LTAdatasets/1005/annotate/1005-2021_03_20_211900.jpg,164.0,104.5,0.5125,0.4354166666666667,0.05625,0.0625
1005-2021_03_20_211900.jpg,car,13,214,320,13,240,99,1,227,112,LTAdatasets/1005/annotate/1005-2021_03_20_211900.jpg,220.5,105.5,0.6890625,0.4395833333333333,0.040625,0.05416666666666667
1005-2021_03_20_211900.jpg,bike,5,182,320,8,240,86,4,187,94,LTAdatasets/1005/annotate/1005-2021_03_20_211900.jpg,184.5,90.0,0.5765625,0.375,0.015625,0.03333333333333333
1005-2021_03_20_185753.jpg,car,14,166,320,15,240,93,1,180,108,LTAdatasets/1005/annotate/1005-2021_03_20_185753.jpg,173.0,100.5,0.540625,0.41875,0.04375,0.0625
1005-2021_03_20_185753.jpg,car,27,37,320,11,240,115,1,64,126,LTAdatasets/1005/annotate/1005-2021_03_20_185753.jpg,50.5,120.5,0.1578125,0.5020833333333333,0.084375,0.04583333333333333
1005-2021_03_20_203358.jpg,car,17,199,320,20,240,118,1,216,138,LTAdatasets/1005/annotate/1005-2021_03_20_203358.jpg,207.5,128.0,0.6484375,0.5333333333333333,0.053125,0.08333333333333333
1005-2021_03_20_203358.jpg,car,24,77,320,12,240,111,1,101,123,LTAdatasets/1005/annotate/1005-2021_03_20_203358.jpg,89.0,117.0,0.278125,0.4875,0.075,0.05
1005-2021_03_20_203358.jpg,car,20,82,320,16,240,93,1,102,109,LTAdatasets/1005/annotate/1005-2021_03_20_203358.jpg,92.0,101.0,0.2875,0.42083333333333334,0.0625,0.06666666666666667
1005-2021_03_20_203358.jpg,car,14,171,320,14,240,84,1,185,98,LTAdatasets/1005/annotate/1005-2021_03_20_203358.jpg,178.0,91.0,0.55625,0.37916666666666665,0.04375,0.058333333333333334
1005-2021_03_20_185153.jpg,car,14,213,320,17,240,101,1,227,118,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,220.0,109.5,0.6875,0.45625,0.04375,0.07083333333333333
1005-2021_03_20_185153.jpg,car,32,109,320,22,240,127,1,141,149,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,125.0,138.0,0.390625,0.575,0.1,0.09166666666666666
1005-2021_03_20_185153.jpg,car,48,65,320,28,240,212,1,113,240,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,89.0,226.0,0.278125,0.9416666666666667,0.15,0.11666666666666667
1005-2021_03_20_185153.jpg,bike,7,180,320,13,240,92,4,187,105,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,183.5,98.5,0.5734375,0.41041666666666665,0.021875,0.05416666666666667
1005-2021_03_20_185153.jpg,bike,8,196,320,14,240,93,4,204,107,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,200.0,100.0,0.625,0.4166666666666667,0.025,0.058333333333333334
1005-2021_03_20_185153.jpg,van,16,129,320,9,240,76,3,145,85,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,137.0,80.5,0.428125,0.33541666666666664,0.05,0.0375
1005-2021_03_20_185153.jpg,car,15,202,320,9,240,81,1,217,90,LTAdatasets/1005/annotate/1005-2021_03_20_185153.jpg,209.5,85.5,0.6546875,0.35625,0.046875,0.0375
1005-2021_03_20_100405.jpg,bike,8,195,320,20,240,104,4,203,124,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,199.0,114.0,0.621875,0.475,0.025,0.08333333333333333
1005-2021_03_20_100405.jpg,car,12,220,320,8,240,76,1,232,84,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,226.0,80.0,0.70625,0.3333333333333333,0.0375,0.03333333333333333
1005-2021_03_20_100405.jpg,car,16,112,320,13,240,93,1,128,106,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,120.0,99.5,0.375,0.41458333333333336,0.05,0.05416666666666667
1005-2021_03_20_100405.jpg,car,13,146,320,9,240,78,1,159,87,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,152.5,82.5,0.4765625,0.34375,0.040625,0.0375
1005-2021_03_20_100405.jpg,car,26,31,320,13,240,104,1,57,117,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,44.0,110.5,0.1375,0.46041666666666664,0.08125,0.05416666666666667
1005-2021_03_20_100405.jpg,car,19,82,320,14,240,94,1,101,108,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,91.5,101.0,0.2859375,0.42083333333333334,0.059375,0.058333333333333334
1005-2021_03_20_100405.jpg,car,11,143,320,6,240,73,1,154,79,LTAdatasets/1005/annotate/1005-2021_03_20_100405.jpg,148.5,76.0,0.4640625,0.31666666666666665,0.034375,0.025
1005-2021_03_20_093724.jpg,lorry_truck,23,196,320,44,240,104,2,219,148,LTAdatasets/1005/annotate/1005-2021_03_20_093724.jpg,207.5,126.0,0.6484375,0.525,0.071875,0.18333333333333332
1005-2021_03_20_093724.jpg,car,31,17,320,18,240,134,1,48,152,LTAdatasets/1005/annotate/1005-2021_03_20_093724.jpg,32.5,143.0,0.1015625,0.5958333333333333,0.096875,0.075
1005-2021_03_20_093724.jpg,car,32,5,320,15,240,123,1,37,138,LTAdatasets/1005/annotate/1005-2021_03_20_093724.jpg,21.0,130.5,0.065625,0.54375,0.1,0.0625
1005-2021_03_20_093724.jpg,car,17,119,320,9,240,89,1,136,98,LTAdatasets/1005/annotate/1005-2021_03_20_093724.jpg,127.5,93.5,0.3984375,0.38958333333333334,0.053125,0.0375
1005-2021_03_20_093724.jpg,car,11,139,320,9,240,76,1,150,85,LTAdatasets/1005/annotate/1005-2021_03_20_093724.jpg,144.5,80.5,0.4515625,0.33541666666666664,0.034375,0.0375
1005-2021_03_20_201317.jpg,car,35,109,320,29,240,175,1,144,204,LTAdatasets/1005/annotate/1005-2021_03_20_201317.jpg,126.5,189.5,0.3953125,0.7895833333333333,0.109375,0.12083333333333333
1005-2021_03_20_201317.jpg,car,50,2,320,39,240,198,1,52,237,LTAdatasets/1005/annotate/1005-2021_03_20_201317.jpg,27.0,217.5,0.084375,0.90625,0.15625,0.1625
1005-2021_03_20_201317.jpg,car,18,185,320,19,240,87,1,203,106,LTAdatasets/1005/annotate/1005-2021_03_20_201317.jpg,194.0,96.5,0.60625,0.40208333333333335,0.05625,0.07916666666666666
1005-2021_03_20_201317.jpg,lorry_truck,18,122,320,13,240,70,2,140,83,LTAdatasets/1005/annotate/1005-2021_03_20_201317.jpg,131.0,76.5,0.409375,0.31875,0.05625,0.05416666666666667
1005-2021_03_20_205139.jpg,car,21,192,320,29,240,137,1,213,166,LTAdatasets/1005/annotate/1005-2021_03_20_205139.jpg,202.5,151.5,0.6328125,0.63125,0.065625,0.12083333333333333
1005-2021_03_20_205139.jpg,car,14,152,320,9,240,68,1,166,77,LTAdatasets/1005/annotate/1005-2021_03_20_205139.jpg,159.0,72.5,0.496875,0.3020833333333333,0.04375,0.0375
1005-2021_03_20_204018.jpg,car,30,105,320,21,240,127,1,135,148,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,120.0,137.5,0.375,0.5729166666666666,0.09375,0.0875
1005-2021_03_20_204018.jpg,car,27,10,320,12,240,124,1,37,136,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,23.5,130.0,0.0734375,0.5416666666666666,0.084375,0.05
1005-2021_03_20_204018.jpg,car,26,7,320,16,240,138,1,33,154,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,20.0,146.0,0.0625,0.6083333333333333,0.08125,0.06666666666666667
1005-2021_03_20_204018.jpg,car,24,190,320,32,240,127,1,214,159,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,202.0,143.0,0.63125,0.5958333333333333,0.075,0.13333333333333333
1005-2021_03_20_204018.jpg,van,19,170,320,24,240,108,3,189,132,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,179.5,120.0,0.5609375,0.5,0.059375,0.1
1005-2021_03_20_204018.jpg,bike,16,92,320,19,240,168,4,108,187,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,100.0,177.5,0.3125,0.7395833333333334,0.05,0.07916666666666666
1005-2021_03_20_204018.jpg,car,40,108,320,32,240,166,1,148,198,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,128.0,182.0,0.4,0.7583333333333333,0.125,0.13333333333333333
1005-2021_03_20_204018.jpg,car,12,218,320,11,240,87,1,230,98,LTAdatasets/1005/annotate/1005-2021_03_20_204018.jpg,224.0,92.5,0.7,0.3854166666666667,0.0375,0.04583333333333333
1005-2021_03_20_073417.jpg,car,9,206,320,12,240,77,1,215,89,LTAdatasets/1005/annotate/1005-2021_03_20_073417.jpg,210.5,83.0,0.6578125,0.3458333333333333,0.028125,0.05
1005-2021_03_20_073417.jpg,car,14,104,320,11,240,98,1,118,109,LTAdatasets/1005/annotate/1005-2021_03_20_073417.jpg,111.0,103.5,0.346875,0.43125,0.04375,0.04583333333333333
1005-2021_03_20_094904.jpg,car,23,26,320,11,240,117,1,49,128,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,37.5,122.5,0.1171875,0.5104166666666666,0.071875,0.04583333333333333
1005-2021_03_20_094904.jpg,car,24,35,320,15,240,130,1,59,145,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,47.0,137.5,0.146875,0.5729166666666666,0.075,0.0625
1005-2021_03_20_094904.jpg,bike,10,20,320,13,240,128,4,30,141,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,25.0,134.5,0.078125,0.5604166666666667,0.03125,0.05416666666666667
1005-2021_03_20_094904.jpg,car,51,52,320,37,240,203,1,103,240,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,77.5,221.5,0.2421875,0.9229166666666667,0.159375,0.15416666666666667
1005-2021_03_20_094904.jpg,lorry_truck,18,201,320,18,240,71,2,219,89,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,210.0,80.0,0.65625,0.3333333333333333,0.05625,0.075
1005-2021_03_20_094904.jpg,car,18,110,320,12,240,92,1,128,104,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,119.0,98.0,0.371875,0.4083333333333333,0.05625,0.05
1005-2021_03_20_094904.jpg,car,14,141,320,8,240,80,1,155,88,LTAdatasets/1005/annotate/1005-2021_03_20_094904.jpg,148.0,84.0,0.4625,0.35,0.04375,0.03333333333333333
1005-2021_03_20_093424.jpg,bike,8,222,320,11,240,77,4,230,88,LTAdatasets/1005/annotate/1005-2021_03_20_093424.jpg,226.0,82.5,0.70625,0.34375,0.025,0.04583333333333333
1005-2021_03_20_093424.jpg,car,28,31,320,13,240,114,1,59,127,LTAdatasets/1005/annotate/1005-2021_03_20_093424.jpg,45.0,120.5,0.140625,0.5020833333333333,0.0875,0.05416666666666667
1005-2021_03_20_093424.jpg,lorry_truck,20,66,320,12,240,90,2,86,102,LTAdatasets/1005/annotate/1005-2021_03_20_093424.jpg,76.0,96.0,0.2375,0.4,0.0625,0.05
1005-2021_03_20_093424.jpg,bike,6,79,320,10,240,100,4,85,110,LTAdatasets/1005/annotate/1005-2021_03_20_093424.jpg,82.0,105.0,0.25625,0.4375,0.01875,0.041666666666666664
1005-2021_03_20_093424.jpg,lorry_truck,15,122,320,11,240,72,2,137,83,LTAdatasets/1005/annotate/1005-2021_03_20_093424.jpg,129.5,77.5,0.4046875,0.3229166666666667,0.046875,0.04583333333333333
1005-2021_03_20_205739.jpg,car,37,60,320,34,240,157,1,97,191,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,78.5,174.0,0.2453125,0.725,0.115625,0.14166666666666666
1005-2021_03_20_205739.jpg,car,37,114,320,35,240,163,1,151,198,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,132.5,180.5,0.4140625,0.7520833333333333,0.115625,0.14583333333333334
1005-2021_03_20_205739.jpg,car,26,141,320,19,240,110,1,167,129,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,154.0,119.5,0.48125,0.4979166666666667,0.08125,0.07916666666666666
1005-2021_03_20_205739.jpg,car,20,193,320,24,240,133,1,213,157,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,203.0,145.0,0.634375,0.6041666666666666,0.0625,0.1
1005-2021_03_20_205739.jpg,car,15,181,320,16,240,106,1,196,122,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,188.5,114.0,0.5890625,0.475,0.046875,0.06666666666666667
1005-2021_03_20_205739.jpg,car,14,211,320,15,240,94,1,225,109,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,218.0,101.5,0.68125,0.42291666666666666,0.04375,0.0625
1005-2021_03_20_205739.jpg,car,11,205,320,8,240,79,1,216,87,LTAdatasets/1005/annotate/1005-2021_03_20_205739.jpg,210.5,83.0,0.6578125,0.3458333333333333,0.034375,0.03333333333333333
1005-2021_03_20_084901.jpg,car,23,65,320,10,240,116,1,88,126,LTAdatasets/1005/annotate/1005-2021_03_20_084901.jpg,76.5,121.0,0.2390625,0.5041666666666667,0.071875,0.041666666666666664
1005-2021_03_20_084901.jpg,car,11,90,320,10,240,96,1,101,106,LTAdatasets/1005/annotate/1005-2021_03_20_084901.jpg,95.5,101.0,0.2984375,0.42083333333333334,0.034375,0.041666666666666664
1005-2021_03_20_084901.jpg,car,13,142,320,6,240,80,1,155,86,LTAdatasets/1005/annotate/1005-2021_03_20_084901.jpg,148.5,83.0,0.4640625,0.3458333333333333,0.040625,0.025
1005-2021_03_20_084901.jpg,lorry_truck,18,1,320,15,240,117,2,19,132,LTAdatasets/1005/annotate/1005-2021_03_20_084901.jpg,10.0,124.5,0.03125,0.51875,0.05625,0.0625
1005-2021_03_20_082220.jpg,car,30,107,320,39,240,175,1,137,214,LTAdatasets/1005/annotate/1005-2021_03_20_082220.jpg,122.0,194.5,0.38125,0.8104166666666667,0.09375,0.1625
1005-2021_03_20_082220.jpg,car,17,185,320,15,240,91,1,202,106,LTAdatasets/1005/annotate/1005-2021_03_20_082220.jpg,193.5,98.5,0.6046875,0.41041666666666665,0.053125,0.0625
1005-2021_03_20_082220.jpg,car,8,222,320,13,240,84,1,230,97,LTAdatasets/1005/annotate/1005-2021_03_20_082220.jpg,226.0,90.5,0.70625,0.3770833333333333,0.025,0.05416666666666667
1005-2021_03_20_082220.jpg,car,19,76,320,10,240,97,1,95,107,LTAdatasets/1005/annotate/1005-2021_03_20_082220.jpg,85.5,102.0,0.2671875,0.425,0.059375,0.041666666666666664
1005-2021_03_20_082220.jpg,car,12,90,320,9,240,105,1,102,114,LTAdatasets/1005/annotate/1005-2021_03_20_082220.jpg,96.0,109.5,0.3,0.45625,0.0375,0.0375
1005-2021_03_20_082220.jpg,car,11,142,320,11,240,79,1,153,90,LTAdatasets/1005/annotate/1005-2021_03_20_082220.jpg,147.5,84.5,0.4609375,0.35208333333333336,0.034375,0.04583333333333333
1005-2021_03_20_091903.jpg,lorry_truck,16,211,320,17,240,102,2,227,119,LTAdatasets/1005/annotate/1005-2021_03_20_091903.jpg,219.0,110.5,0.684375,0.46041666666666664,0.05,0.07083333333333333
1005-2021_03_20_091903.jpg,car,25,27,320,12,240,120,1,52,132,LTAdatasets/1005/annotate/1005-2021_03_20_091903.jpg,39.5,126.0,0.1234375,0.525,0.078125,0.05
1005-2021_03_20_091903.jpg,car,14,125,320,6,240,80,1,139,86,LTAdatasets/1005/annotate/1005-2021_03_20_091903.jpg,132.0,83.0,0.4125,0.3458333333333333,0.04375,0.025
1005-2021_03_20_063654.jpg,car,13,213,320,16,240,100,1,226,116,LTAdatasets/1005/annotate/1005-2021_03_20_063654.jpg,219.5,108.0,0.6859375,0.45,0.040625,0.06666666666666667
1005-2021_03_20_183712.jpg,car,26,40,320,10,240,127,1,66,137,LTAdatasets/1005/annotate/1005-2021_03_20_183712.jpg,53.0,132.0,0.165625,0.55,0.08125,0.041666666666666664
1005-2021_03_20_183712.jpg,car,12,176,320,10,240,89,1,188,99,LTAdatasets/1005/annotate/1005-2021_03_20_183712.jpg,182.0,94.0,0.56875,0.39166666666666666,0.0375,0.041666666666666664
